LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTETEACH_FY,SCH_FTETEACH_SY,SCH_TEACHERS_CURR_TOT,SCH_TEACHERS_PREV_TOT,SCH_FTETEACH_ABSENT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00471,Forest Edge Elementary,510126000471,No,51.1,49.1,2,6.3,3,53,35,7,2,0,0,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00472,Forestdale Elementary,510126000472,No,50,47,3,2,6,50,39,17,1.5,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00473,Fort Hunt Elementary,510126000473,No,43.2,40.2,3,2,2,44,34,13,1.5,0,0,0.33,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00474,Sandburg Middle,510126000474,No,100.33,98.33,2,8,7,103,82,31.67,6,1,0.67,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00475,Whitman Middle,510126000475,No,74.67,71.67,3,4,3.67,76,60,22,4,1,1,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00476,Franconia Elementary,510126000476,No,36.7,35.7,1,3,3,39,29,5.5,1,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00477,Sherman Elementary,510126000477,No,34,30,4,4,4,34,24,14,1,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00478,Freedom Hill Elementary,510126000478,No,47.9,45.9,2,2.4,4,49,39,14,1.5,0,0,0.25,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00479,Frost Middle,510126000479,No,85.83,83.83,2,2.33,0.5,88,79,29,5.67,1,2,0.33,1,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00480,Garfield Elementary,510126000480,No,30.2,30.2,0,3,0,31,27,10,1,0,0,0.25,0,0.78
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00481,Glasgow Middle,510126000481,No,139.83,135.17,4.67,7.67,13,143,107,44,8,1,0,0.5,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00482,Glen Forest Elementary,510126000482,No,88,85,3,8,12,88,70,27,2.5,0,0,0.5,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00483,Graham Road Elementary,510126000483,No,38.6,38.6,0,1,3,39,34,6,1,0,0,1,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00484,Great Falls Elementary,510126000484,No,37.9,35.9,2,5,3,43,30,11.7,1.5,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00486,Greenbriar East Elementary,510126000486,No,65.3,65.3,0,5,2,66,58,34,2.5,0,0,0.33,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00487,Greenbriar West Elementary,510126000487,No,56.5,54.5,2,3,3,57,44,17.5,2,0,0,0.33,0.5,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00488,Groveton Elementary,510126000488,No,64.4,63.4,1,5,4,66,50,22,2,0,0,0.25,2,0.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00489,West Potomac High,510126000489,No,184.5,179.67,4.83,4,13.83,191,170,55.17,12,1,6,0.25,2,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00490,Gunston Elementary,510126000490,No,39.3,34.3,5,1.4,3,42,36,8,1,0,0,1,0.5,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00491,Haycock Elementary,510126000491,No,57.2,55.2,2,6,9,58,44,17,2,0,0,0.25,1,0.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00492,Hayfield Elementary,510126000492,No,46.9,46.9,0,1,1,50,44,16,1.5,0,0,0.25,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00493,Hayfield Secondary,510126000493,No,182,180.67,1.33,5,10,194,175,48,13,2,5,0.25,2,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00494,Herndon Elementary,510126000494,No,68.5,68.5,0,1,5,70,54,28.5,2,0,0,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00495,Herndon High,510126000495,No,171.67,168.33,3.33,7,11.33,176,153,58.5,10,1,5,0.5,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00496,Herndon Middle,510126000496,No,90.5,86.5,4,6,5.5,92,69,38,6,1,1,0.5,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00497,Bryant High,510126000497,No,36.67,33.17,3.5,0.5,2,39,29,8.5,4,1,2.5,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00499,Hollin Meadows Elementary,510126000499,No,53.1,51.1,2,4,3,57,47,15.7,2.5,0,0,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00500,Holmes Middle,510126000500,No,82.5,79.5,3,7,7,85,67,15.83,5,1,1,0.33,1,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00501,Hunt Valley Elementary,510126000501,No,47.2,47.2,0,1,4,49,46,15.7,1.9,0,0,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00502,Hunters Woods Elementary School for the Arts and Sciences,510126000502,No,54.5,54.5,0,4,3,56,48,19.6,2,0,0,0.25,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00503,Hybla Valley Elementary,510126000503,No,75.5,75.5,0,0,5,76,70,26,2,0,0,0.25,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00504,Irving Middle,510126000504,No,70.5,70.5,0,3.5,3,75,64,27.83,5,1,1,0.5,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00505,Stuart High,510126000505,No,164.67,158.67,6,7,19,167,142,54.67,10,1,7,0.33,1,1.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00508,Keene Mill Elementary,510126000508,No,48.4,48.4,0,2,5,50,41,21.6,2,0,0,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00509,Kent Gardens Elementary,510126000509,No,57.5,52.5,5,4,2,58,45,12,2,0,0,0.25,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00510,Key Center School,510126000510,No,26,25,1,1,2,26,22,10,0,0,0,1.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00511,Key Middle,510126000511,No,71.83,70.83,1,4.67,4,75,67,19.67,5,1,1,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00512,Kilmer Center,510126000512,No,19,19,0,1.5,1,20,16,8.5,0,0,0,1.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00513,Kilmer Middle,510126000513,No,76.83,74.83,2,3,0,81,72,26.83,6,1,1,0.5,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00514,Kings Park Elementary,510126000514,No,50,49,1,5,2,51,38,22.2,1.5,0,0,0.17,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00515,Lake Anne Elementary,510126000515,No,49,47,2,1,1,49,41,16,2.5,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00516,Lake Braddock Secondary,510126000516,No,266.83,264.83,2,4.33,6,292,276,60.83,17,2,6,1,2,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00517,Langley High,510126000517,No,113.5,112.5,1,2,3,122,109,33.5,8,1,4,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00518,Lanier Middle,510126000518,No,66.5,65.5,1,1,1,69,57,27.83,6,1,1,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00519,Laurel Ridge Elementary,510126000519,No,62.9,60.9,2,3,4,66,49,15.5,2,0,0,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00521,Lee High,510126000521,No,137.67,135,2.67,3,6.83,143,133,54.33,9,1,5,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00522,Lemon Road Elementary,510126000522,No,41,40,1,2.2,7,42,37,3,1,0,0,0.5,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00525,Little Run Elementary,510126000525,No,30.3,29.5,0.8,1.8,4,31,27,4,1,0,0,0.2,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00526,London Towne Elementary,510126000526,No,66,65,1,6,1,66,47,22,2,0,0,0.25,0.5,0.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00527,Longfellow Middle,510126000527,No,81.17,79.67,1.5,2.5,3.17,84,77,27.83,6,1,1,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00529,Archer Elementary,510126000529,No,42.2,41.2,1,0,1,44,42,13,1.5,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00530,Jackson Middle,510126000530,No,101.83,100.17,1.67,5,7.5,108,86,15,6,1,1,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00531,Lynbrook Elementary,510126000531,No,57.2,57.2,0,3,4,58,46,20,1.5,0,0,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00532,Madison High,510126000532,No,142.17,142.17,0,9,2.5,149,127,23.5,10,1,4,0.25,2,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00533,Mantua Elementary,510126000533,No,62.9,59.9,3,4,1,64,54,17,2,0,0,0.2,0.5,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00535,Marshall High,510126000535,No,144.17,140.17,4,1.33,4.33,155,141,41.17,10,1,4,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00536,Marshall Road Elementary,510126000536,No,55.4,50.6,4.8,7,4,56,44,14,1.5,0,0,0.25,1,0.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00538,McLean High,510126000538,No,125.17,124.17,1,5,3,127,113,41.5,10,1,4,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00539,Mosby Woods Elementary,510126000539,No,70.4,66.4,4,5,4,72,60,15.6,2,0,0,0.5,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00540,Mount Eagle Elementary,510126000540,No,34.2,33.2,1,1,3,37,34,6.2,1,0,0,0.33,0,0.22
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00542,Mount Vernon High,510126000542,No,161.33,156.33,5,9,8,163,135,52.83,10,1,5,0.33,2,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00543,Mount Vernon Woods Elementary,510126000543,No,57,56,1,3,2,57,33,17,2,0,0,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00544,Navy Elementary,510126000544,No,61.2,59.2,2,2.6,3,62,53,15,2,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00546,North Springfield Elementary,510126000546,No,44.5,43.5,1,2,0,45,40,22.5,1,0,0,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00548,Oak View Elementary,510126000548,No,52.8,51.8,1,2,1,53,46,15,2,0,0,0.5,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00549,Oakton Elementary,510126000549,No,54.6,53.6,1,2,1,56,44,21,2,0,0,0.33,0.5,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00550,Oakton High,510126000550,No,153.5,150.5,3,7,11.5,160,138,38,11,1,5,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00551,Olde Creek Elementary,510126000551,No,38.4,38.4,0,2,3,41,34,7.5,1,0,0,0.2,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00552,Orange Hunt Elementary,510126000552,No,54.8,53.2,1.6,5.6,0,56,38,16.6,2,0,0,0.25,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00553,Parklawn Elementary,510126000553,No,54.9,54.9,0,4,3,57,38,27,2,0,0,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00556,Pine Spring Elementary,510126000556,No,46.2,43.8,2.4,2.4,4,48,42,20,1.5,0,0,0.33,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00557,Poe Middle,510126000557,No,79.67,77.67,2,6,2,81,75,17,5,1,2,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00558,Quander Road School,510126000558,No,19,18,1,1,3,19,17,11,1,0,3,0.25,2,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00559,Ravensworth Elementary,510126000559,No,38.4,38.4,0,1,1,41,36,14.2,1.5,0,0,0.17,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00560,Riverside Elementary,510126000560,No,67,65,2,7,4,67,49,19,2,0,0,0.33,0,0.72
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00561,Robinson Secondary,510126000561,No,233.67,233.67,0,5.17,4,242,223,79.17,16,2,4,0.5,2,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00562,Rolling Valley Elementary,510126000562,No,40.3,37.3,3,1.4,3,42,40,10.4,1.5,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00563,Rose Hill Elementary,510126000563,No,55.3,53.3,2,6,3,56,44,20,2,0,0,0.25,0.5,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00564,Shrevewood Elementary,510126000564,No,50.4,47,3.4,4,2,51,37,20,1.5,0,0,0.25,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00565,Sleepy Hollow Elementary,510126000565,No,37.5,37.5,0,1,1,38,32,11,1,0,0,0.33,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00566,South Lakes High,510126000566,No,178.83,175.83,3,9,10.5,187,167,42,10,1,5,0.25,3,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00567,Spring Hill Elementary,510126000567,No,57.9,55.9,2,3,5,60,53,12.5,2,0,0,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00568,Springfield Estates Elementary,510126000568,No,55.1,54.1,1,2.2,1.6,57,42,19.9,2,0,0,0.33,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00569,Stenwood Elementary,510126000569,No,39.6,35.6,4,4,1,40,34,9,1,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00570,Stratford Landing Elementary,510126000570,No,50.6,48.6,2,3,1,52,43,19,2,0,0,0.25,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00571,Sunrise Valley Elementary,510126000571,No,40.4,39.4,1,2,2,42,31,12.6,1.5,0,0,0.33,0.5,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00572,Interagency Alternative Secondary Center,510126000572,No,60.5,60.5,0,1,0,63,39,32.67,4.5,0,1,0,1,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00573,Terraset Elementary,510126000573,No,40.9,39.9,1,3.2,2,43,36,13,1,0,0,1,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00574,Thoreau Middle,510126000574,No,63.33,62.83,0.5,7.5,4,66,48,7,4,1,1,0.25,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00575,Timber Lane Elementary,510126000575,No,48.8,48.8,0,3,4,50,43,25.8,1,0,0,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00576,Twain Middle,510126000576,No,75.67,75.67,0,2,3.33,78,69,28,5,1,2,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00577,Vienna Elementary,510126000577,No,33,33,0,0,1,33,27,6,1,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00580,Wakefield Forest Elementary,510126000580,No,40.3,37.3,3,3.2,2,43,31,13,1.5,0,0,0.33,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00582,Washington Mill Elementary,510126000582,No,49.1,47.1,2,1,3.4,50,47,10.4,1.5,0,0,0.33,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00583,Waynewood Elementary,510126000583,No,43.1,43.1,0,2,0,44,39,16.5,1.5,0,0,0.25,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00584,West Springfield Elementary,510126000584,No,37.7,36.7,1,1,2,39,30,9.5,1,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00585,West Springfield High,510126000585,No,129,125.5,3.5,7.5,8.33,140,120,24.67,9,1,4,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00586,Westbriar Elementary,510126000586,No,52,51,1,4.5,4.5,53,42,13.5,2,0,0,0.25,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00587,Westgate Elementary,510126000587,No,41.1,41.1,0,6,2,43,36,8.4,1,0,0,0.25,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00588,Westlawn Elementary,510126000588,No,66.4,66.4,0,4,6,68,57,10,2,0,0,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00590,Weyanoke Elementary,510126000590,No,46.1,46.1,0,1.2,2,48,42,20,2,0,0,0.33,0.5,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00594,Wolftrap Elementary,510126000594,No,35.8,35.8,0,2,1,38,31,9.4,1.5,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00597,Woodburn Elementary,510126000597,No,39.7,39.7,0,1,1,42,30,15.1,1,0,0,0.33,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00598,Woodlawn Elementary,510126000598,No,47.9,44.9,3,4.9,1,51,46,9,2,0,0,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00599,Woodley Hills Elementary,510126000599,No,50.4,50.4,0,2,3.5,53,48,14,1.5,0,0,0.33,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00600,Woodson High,510126000600,No,163.33,161.67,1.67,4,7,168,149,51.17,11,1,5,0.2,3,3.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00767,Aldrin Elementary,510126000767,No,53.2,53.2,0,4.4,5,57,47,10,1.6,0,0,0.5,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00768,Deer Park Elementary,510126000768,No,48.2,48.2,0,0,2,49,47,16.2,1.5,0,0,0.25,0.5,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00775,Centreville Elementary,510126000775,No,60.1,60.1,0,1,1.6,61,50,24.5,2,0,0,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01091,Lane Elementary,510126001091,No,52.5,50.5,2,3,3,55,49,21.7,2,0,0,0.33,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01093,Halley Elementary,510126001093,No,49.7,48.7,1,1,3,51,41,16.5,1.6,0,0,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01099,Mountain View High,510126001099,No,27.5,25.5,2,0,3,28,25,11,4,1,2,1,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01103,ALC at Bryant,510126001103,No,8,7,1,1,0,8,6,0,2,0,1,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01106,ALC at Mountain View,510126001106,No,7,7,0,0,0,7,6,4,1,0,1,0,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01756,Carson Middle,510126001756,No,88.67,85.67,3,2.33,1,93,84,18.67,6,1,1,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01767,Fort Belvoir Primary School,510126001767,No,68.2,58.2,10,11,7,69,47,26.6,2.5,0,0,0.33,1.5,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01836,Clearview Elementary,510126001836,No,59.3,58.3,1,2.6,2,61,55,14,1.6,0,0,1,2,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01837,Forestville Elementary,510126001837,No,34.7,33.7,1,2,2,36,35,16,1.5,0,0,0.33,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01838,Fox Mill Elementary,510126001838,No,44.4,41.4,3,2,3,47,40,7.8,1.5,0,0,0.33,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01839,Hughes Middle,510126001839,No,71.33,71.33,0,6,4,72,64,23.5,5,1,1,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01840,Kings Glen Elementary,510126001840,No,36.1,34.1,2,3.1,2,38,27,9.4,1,0,0,0.16,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01841,Rocky Run Middle,510126001841,No,79.83,79.83,0,5,4,81,66,17.67,6,1,1,0.33,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01842,Terra Centre Elementary,510126001842,No,39.3,37.3,2,4,3.4,41,33,12.9,1.5,0,0,0.25,0.5,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01843,White Oaks Elementary,510126001843,No,56.8,55.8,1,4,5.4,58,42,15.4,2,0,0,0.17,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01904,Bull Run Elementary,510126001904,No,53.8,51.8,2,5,2,54,43,19,2,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01905,TRANSITIONAL ESOL CTR,510126001905,No,13,13,0,0,0,13,13,7,5,0,0,0,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01991,Cedar Lane School,510126001991,No,21,20,1,1,2,21,20,7,1,0,3,0.33,2,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01992,Cherry Run Elementary,510126001992,No,35.9,35.9,0,2.2,0,38,31,11.5,1,0,0,0.17,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01993,Newington Forest Elementary,510126001993,No,32.1,32.1,0,0,0,33,22,7,1,0,0,0.25,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01994,Oak Hill Elementary,510126001994,No,53.9,53.9,0,5,0,56,46,14.5,2,0,0,0.25,1,0.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02007,Franklin Middle,510126002007,No,63.33,63.33,0,2,1,66,60,12,4,1,1,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02008,Davis Career Center,510126002008,No,21.67,21.67,0,1,1,22,19,5,0,0,0,0,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02032,Burke School,510126002032,No,17,14,3,1,2,17,13,7,1,0,1,0.16,2,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02033,Pulley Career Center,510126002033,No,20,19,1,0,0,20,17,10,0,0,0,0,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02034,Thomas Jefferson High School for Science and Technology,510126002034,No,108.18,108.18,0,0,1,126,118,29.33,8,1,4,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02058,Armstrong Elementary,510126002058,No,40.4,40.4,0,0,2,41,37,20,1,0,0,0.5,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02060,Union Mill Elementary,510126002060,No,62.7,59.7,3,11.8,5,64,47,13.8,2,0,0,0.25,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02061,Cub Run Elementary,510126002061,No,38.8,38.8,0,0,0,40,33,15.6,1.5,0,0,0.5,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02063,Lees Corner Elementary,510126002063,No,52.7,51.7,1,2,1,55,46,17.5,1.5,0,0,0.33,0,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02114,Centreville High,510126002114,No,159,157,2,2,14,161,138,62.5,10,1,4,0.33,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02115,Silverbrook Elementary,510126002115,No,54,51,3,8.8,3,56,40,12.6,2,0,0,0.25,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02116,Bonnie Brae Elementary,510126002116,No,52,49,3,7,1,53,36,8,2,0,0,0.25,0.59,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02117,Dranesville Elementary,510126002117,No,56,56,0,2,4,56,50,20,0.6,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02118,Crossfield Elementary,510126002118,No,44.3,42.3,2,1.2,3,46,42,15.8,1.5,0,0,0.33,0.5,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02119,Sangster Elementary,510126002119,No,57.5,54.5,3,1,6,58,47,9,3,0,0,0.3,0.5,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02144,Saratoga Elementary,510126002144,No,58,53,5,4.5,2,60,41,18,2,0,0,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02146,Virginia Run Elementary,510126002146,No,49.6,47.6,2,2,0,50,42,9,1.5,0,0,0.25,1,0.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02147,Willow Springs Elementary,510126002147,No,61,58,3,4,3,61,49,24,2,0,0,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02182,Poplar Tree Elementary,510126002182,No,49.9,49.9,0,5,1.9,51,40,21,1.5,0,0,0.33,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02183,Centre Ridge Elementary,510126002183,No,61.4,60.4,1,2,6,63,56,26.2,2,0,0,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02271,Liberty Middle,510126002271,No,80,79,1,3,3,82,73,23,5,1,2,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02272,McNair Elementary,510126002272,No,78,76,2,6,5,78,58,21,3,0,0,0.25,1,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02333,Colvin Run Elementary,510126002333,No,51.17,49.67,1.5,0.67,3,52,44,15.5,1.5,0,0,0.25,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,02334,Island Creek Elementary,510126002334,No,58.5,55.3,3.2,3,4,61,50,19.8,2,0,0,0.33,0.5,0
