LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_SAL_TOTPERS_WOFED,SCH_FTE_TEACH_WOFED,SCH_SAL_TEACH_WOFED,SCH_NPE_WOFED,SCH_FTE_AID_WOFED,SCH_SAL_AID_WOFED,SCH_FTE_SUP_WOFED,SCH_SAL_SUP_WOFED,SCH_FTE_ADM_WOFED,SCH_SAL_ADM_WOFED,SCH_SAL_TEACH_WFED,SCH_FTE_AID_WFED,SCH_SAL_AID_WFED,SCH_FTE_SUP_WFED,SCH_SAL_SUP_WFED,SCH_FTE_ADM_WFED,SCH_SAL_ADM_WFED,SCH_SAL_TOTPERS_WFED,SCH_NPE_WFED
VA,VIRGINIA,5100090,ALBEMARLE CO PBLC SCHS,01882,Scottsville Elementary,510009001882,No,1399925.78,16.82,874890.18,122324.31,6.9,87537.2,3.88,184077.79,4.75,253420.61,1153002.82,10.8,135035.61,3.77,187615.28,4.78,254519.51,1730173.22,255424.63
VA,VIRGINIA,5100090,ALBEMARLE CO PBLC SCHS,01937,Baker-Butler Elem,510009001937,No,3114408.86,42.89,2370284.18,321269.96,6.05,106095.36,6,333414.12,6.07,304615.2,2836567.19,21.46,361415.83,5.72,342520.66,6.13,307444.12,3847947.8,669028.43
VA,VIRGINIA,5100090,ALBEMARLE CO PBLC SCHS,02173,Paul H. Cale Elementary,510009002173,No,3861515.73,55.78,2959027.18,337948.43,13.69,185990.88,7.63,305255.51,9.88,411242.16,3481689.27,26.66,419662.52,7.36,313893.23,9.94,413925.43,4629170.45,666077.22
VA,VIRGINIA,5100090,ALBEMARLE CO PBLC SCHS,02796,Albemarle County Community Public Charter School,510009002796,No,364677.84,6.85,299144.01,31295.04,0,NA,1.03,63747.98,0.04,1785.85,371514.57,1.03,11533.46,1.01,64458.32,0.05,2006.51,449512.86,58022.01
VA,VIRGINIA,5100091,REGIONAL ALTERNATIVE ED/KING WILLIAM,02361,Regional Alternative Ed/King William,510009102361,No,315981,2.18,148473,34814,0,NA,0.62,32445,1,99853,148473,0,0,0.62,32445,1,99853,375439,34814
VA,VIRGINIA,5100092,NEW DOMINION ALT. CTR./PRINCE WILLIAM CO.,02362,New Dominion Alternative Center/Prince William Co.,510009202362,No,1531302.88,11.91,812196.85,72695.9,6,145336.69,4,271168.75,5,302600.59,812196.85,6,145336.69,4,271168.75,6,302600.59,1531302.88,72695.9
VA,VIRGINIA,5100093,PROJECT BRIDGE/RUSSELL CO,02363,Project Bridge/Russell Co,510009302363,No,341354.26,6,232308,506733.77,0.75,3492.6,0,NA,2,105553.66,232308,0.75,3492.6,0,0,2,105553.66,341354.26,506733.77
VA,VIRGINIA,5100094,REGIONAL ALTERNATIVE/WYTHE CO,02364,Regional Alternative/Wythe Co,510009402364,No,145704,4,102687,41084,1,11632,1,11632,1,19753,102687,1,11632,1,11632,1,19753,145704,41084
VA,VIRGINIA,5100096,PIEDMONT ALTERNATIVE SCHOOL,02366,Piedmont Alternative,510009602366,No,94408,1,49920,367572.59,0.5,11599,1,0,1,32889,49920,0.5,11599,1,49920,1,32889,94408.29,367572.59
VA,VIRGINIA,5100097,NORTHERN NECK REGIONAL ALTERNATIVE ED,02367,Northern Neck Regional Alternative Ed,510009702367,No,154099.68,1,74468.64,12951.42,1,18032.04,1,26668,1,34931,132231.72,1,18032.04,1,26668,1,34931,211862.76,12951.42
VA,VIRGINIA,5100098,SHENANDOAH VALLEY REG ALTERNATIVE ED/GENESIS,02368,Shenandoah Valley Reg Alternative Ed/Genesis,510009802368,No,450499,6,263116,1,0,NA,0,NA,0,NA,854400,1,18674,1,306643,1.35,119799,469343,49100
VA,VIRGINIA,5100099,BREAKING BARRIERS ALTERNATIVE ED/HENRY CO,02369,Breaking Barriers Alternative Ed/Henry Co,510009902369,No,8171.16,0,NA,0,0,NA,0,NA,1,8171.16,40600,0,0,2.5,12900,1,45395.31,98895.31,22879.51
VA,VIRGINIA,5100100,CARROLL-GALAX REG ALT ED PRGM/THE RAE CENTER,02370,Carroll-Galax Reg Alt Ed Prgm/The RAE Ctr,510010002370,No,489430,6,337036,3871.41,1,27315,2,49082,1,75997,337036,1,27315,2,49082,1,75997,489430,3871.41
VA,VIRGINIA,5100102,REGIONAL LEARNING ACADEMY/WISE CO,02372,Regional Learning Academy/Wise Co,510010202372,No,282358.23,2,157302.89,60723.56,1,21022.87,10,64906.46,2,39126.01,157302.89,1,21022.87,8,64906.46,1,39126.01,282358.23,60723.56
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,00038,Charles Barrett Elementary,510012000038,No,3355345.37,34.1,2529838.39,61429.61,4.15,127940.84,5,460727.83,2,236838.31,2996166.72,8.6,265295.89,5,460727.83,2,236838.31,3959028.75,62173.41
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,00039,Douglas Macarthur Elementary,510012000039,No,4497607.94,46,3484306.67,86646.48,6.9,204746.8,6.4,493296.23,2.9,315258.24,3742065.99,8.7,257244.4,6.4,493296.23,2.9,315258.24,4807864.86,86646.48
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,00041,George Mason Elementary,510012000041,No,3872456.38,35,2929600.1,55309.77,3.5,112615.59,6.6,589334.54,2,240906.15,3173631.1,5.1,166076.85,6.6,589334.54,2,240906.15,4169948.64,56702.59
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,00043,James K. Polk Elementary,510012000043,No,5142345.62,55.1,4004367.74,97536.39,6.9,183544.17,7,592002.75,3,362430.96,4669335.32,15.6,414446.61,7,592002.75,3,362430.96,6038215.64,98536.39
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,00044,Jefferson-Houston Elementary,510012000044,No,3865662.45,42,2852542.77,124661.79,3,86005.17,8,586321.59,2.9,340792.92,3924503.17,13.25,380054.47,8.3,602051.59,2.9,340792.92,5247402.15,1290348.9
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,00045,John Adams Elementary,510012000045,No,6241563.95,63.5,4504095.89,98978.94,8.1,252385.59,12.4,1092955.37,3.9,392127.1,5959173.91,27.2,847367.23,14,1234739.93,3.9,392127.1,8433408.17,178173.55
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,00047,Lyles-Crouch Elementary,510012000047,No,3305368.41,30.4,2403347.85,86688.04,4.3,125466.49,6.5,534172.07,2,242382,2739591.69,8.15,236491.54,6.5,534172.07,2,242382,3752637.3,86688.04
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,00048,Maury Elementary,510012000048,No,2894849.85,26.33,2088637.63,47772.24,3.7,109274.06,5.65,481521.36,2,215416.8,2285702.75,6,178006.05,5.65,481521.36,2,215416.8,3160646.96,49065.48
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,00050,Mount Vernon Elementary,510012000050,No,6038345.83,64.4,4579347.07,113155.13,7.6,228289.36,10.4,861740.48,3.75,368968.92,5006369.6,12.2,365989.9,10.4,861740.48,3.75,368968.92,6603068.9,113155.13
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,00052,Patrick Henry Elementary,510012000052,No,3981242.72,40.75,2665901.88,35156.73,5.4,159406.05,9.9,805667.39,3.05,350267.4,3284265.11,11.8,347461.43,9.9,805667.39,3.05,350267.4,4787661.33,77750.68
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,00054,T.C. Williams High,510012000054,No,27550919.87,283.7,21784197.45,1107563.11,2.9,89056.05,40.7,3307908.26,19.65,2369758.11,24549212.7,19.7,607086,42.1,3421911.38,19.65,2369758.11,30947968.19,1112161.54
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,00055,William Ramsay Elementary,510012000055,No,5672958.41,63.1,4497101.11,81383.43,7.9,224180.19,7,521448.55,4,430228.56,5207804.83,13.9,395104.16,7.5,557645.83,4,430228.56,6590783.38,160919.04
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,01826,Cora Kelly Magnet Elementary,510012001826,No,3078005.48,31.16,2369510.57,74948,3.9,107662.72,5,368854.19,2,231978,2988476.63,18,495429.42,5.9,437269.19,2,231978,4153153.24,141305.73
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,02549,Samuel W. Tucker Elementary,510012002549,No,5806822.35,57.7,4672527.68,157304.64,8.75,267249.54,6.7,517061.7,3,349983.43,5033278.9,11.4,349156.75,6.7,517061.7,3,349983.43,6249480.78,158604.84
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,02999,George Washington Middle,510012002999,No,8990334.58,94.1,6952331.09,90660.64,0.8,26531.28,15.3,1247237.38,7.15,764234.83,8070261.16,6.8,224132.17,15.3,1247237.38,7.15,764234.83,10305865.54,93278.3
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,03016,Francis C. Hammond Middle,510012003016,No,10623467.82,111.6,8395221.31,187288.41,0,NA,16.8,1421847.24,7.05,806399.27,9452521.81,10.2,317486.61,20.1,1697964.56,7.05,806399.27,12274372.25,292210.59
VA,VIRGINIA,5100152,ALLEGHANY CO PBLC SCHS,01883,Alleghany High,510015201883,No,2589714,42,1908425,89418.55,6,92683,5.75,282943,4,305663,2204942,9.21,159332,5.75,282943,4,305663,2952880,89418.55
VA,VIRGINIA,5100152,ALLEGHANY CO PBLC SCHS,01885,Callaghan Elementary,510015201885,No,850094,14.3,667966,22786,2,36346,1.73,62231,1,83551,796795,4.21,82489,1.73,62231,1,83551,1025066,22786
VA,VIRGINIA,5100152,ALLEGHANY CO PBLC SCHS,01888,Clifton Middle,510015201888,No,2156478,36.7,1751712,52101.9,4,71472,3.8,174798,2,158496,1985557,8,137273,3.8,174798,2,158496,2456124,52101.9
VA,VIRGINIA,5100152,ALLEGHANY CO PBLC SCHS,01891,Sharon Elementary,510015201891,No,873936,14.3,685143,19615.01,2,44204,1.6,62791,1,81798,850974,5,92508,1.6,62791,1,81798,1088071,19615.01
VA,VIRGINIA,5100152,ALLEGHANY CO PBLC SCHS,01938,Mountain View Elementary,510015201938,No,1778298,28.8,1389272,53844.86,5,93202,3.1,141577,2,154247,1850951,12.57,225068,4.1,189500,2,154247,2419766,53844.86
VA,VIRGINIA,5100180,AMELIA CO PBLC SCHS,00062,Amelia County Elementary,510018000062,No,2187723.63,38,1773691.73,47800.49,6,169779.32,2,101408,2,142844.58,1949266.23,16,221106,2,101408,2,142844.58,2414624.81,72632.67
VA,VIRGINIA,5100180,AMELIA CO PBLC SCHS,00063,Amelia County Middle,510018000063,No,2069656.54,41,1613710.14,30562.57,7,113230.29,2,191470.16,4,151245.95,1613710.14,12,113230.29,5,191470.16,2,151245.95,2069656.54,57006.57
VA,VIRGINIA,5100180,AMELIA CO PBLC SCHS,01828,Amelia County High,510018001828,No,2291812.12,34,1844052.81,368839.3,8,127511.71,4,153711.6,2,166536,1844052.81,8,127511.71,4,153711.6,2,166536,2291812.12,44390.23
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,00010,Madison Heights Elementary,510021000010,No,1694568.31,30,1358338.11,148116.9,4,65596,5.75,132599.2,2,138035,1766770.15,7.5,122551.93,6,132599.2,2,138035,2159956.28,150273.11
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,00064,Amelon Elementary,510021000064,No,1862338.81,31,1511051.22,127708.1,5,84988.85,4.75,125923.04,2,140375.7,1789926.22,7,118545.85,5,125923.04,2,140975.7,2175370.81,128848.1
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,00065,Amherst County High,510021000065,No,6354722.54,104,5264819.24,775673.32,15,242563.58,17.5,459355.2,5,387984.52,5309075.24,17,279954.5,17.5,459355.2,5,387984.52,6436369.46,851858.77
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,00066,Amherst Middle,510021000066,No,1865657.82,30.5,1494568.51,177045.88,6,98986.99,5,125336.32,2,146766,1494568.51,6,98986.99,5,125336.32,2,146766,1865657.82,170045.88
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,00067,Amherst Elementary,510021000067,No,1478033.85,22.8,1222926.81,108573.52,3,57784.42,5,121795.62,1,75527,1322684.81,6,105870.02,5,121795.62,1,75527,1625877.45,108573.52
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,00068,Central Elementary,510021000068,No,1588363.36,23.36,1141677.03,138391.69,12,194574.39,5,120708.45,2,131403.49,1481928.51,14,226859.39,5,120708.45,2,131403.49,1960899.84,140391.69
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,00069,Elon Elementary,510021000069,No,1466855.79,25.1,1233034.36,96677.87,2,40316.69,4.5,117977.74,1,75527,1277176.36,4.5,81327.47,4.5,117977.74,1,75527,1552008.57,96677.87
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,00072,Monelison Middle,510021000072,No,2672481.74,44,2199043.92,211513.42,8,133707.08,7.5,192732.74,2,146998,2199043.92,8,133707.08,7.5,192732.74,2,146998,2672481.74,211513.42
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,00075,Temperance Elementary,510021000075,No,611972.57,8,414449.4,121906.82,2,36197,3.5,85799.17,1,75527,439865.26,2,36197,3.5,85799.17,1,75527,637388.43,121906.32
VA,VIRGINIA,5100240,APPOMATTOX CO PBLC SCHS,00076,Appomattox County High,510024000076,No,3002630,53,2353219,1091043.42,6,85987,4,170783,8,392641,2539556,6,85987,4,170783,8,392641,3188967,1285537.08
VA,VIRGINIA,5100240,APPOMATTOX CO PBLC SCHS,00077,Appomattox Elementary,510024000077,No,2029171,34,1524747,732617.18,11,167868,3,134648,5,201908,1839721,13,199984,3,134648,5,201908,2376261,946693.51
VA,VIRGINIA,5100240,APPOMATTOX CO PBLC SCHS,00078,Appomattox Middle,510024000078,No,2212831,41,1783694,735660.33,9,134959,2,93374,5,200804,1830339,9,134959,2,93374,5,200804,2259476,794688.44
VA,VIRGINIA,5100240,APPOMATTOX CO PBLC SCHS,00079,Appomattox Primary,510024000079,No,2160916,35,1552417,720786.22,19,286113,3,120012,5,202374,1783100,21,314812,3,120012,5,202374,2420298,899882.67
VA,VIRGINIA,5100256,CODERVA REGIONAL HIGH SCHOOL,03031,CodeRVA Regional High,510025603031,No,402612.12,3,187644.6,108351.01,0,NA,1,61019.88,2,153947.64,243404.83,0,0,3,82607.25,2,208148.97,534161.05,196995.21
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00013,Randolph Elementary,510027000013,No,3721455.17,31.4,2402110,75928.43,11,449202.57,7.1,593726.6,2,276416,3345276.1,19.5,756641.79,7.1,593726.6,2,276416,4972060.49,486128.43
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00081,Abingdon Elementary,510027000081,No,4872454.45,41,3325720,73412.29,14,534337.65,7.1,595703.8,3,416693,4472638,22.5,852052.52,7.1,595703.8,3,416693,6337087.32,483612.29
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00082,Ashlawn Elementary,510027000082,No,3890767.23,39.1,2886448.8,61800.13,7.49,270275.03,5.9,531880.4,2,202163,4154983,21.99,779829.46,5.9,531880.4,2,202163,5668855.86,472000.13
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00083,Barcroft Elementary,510027000083,No,4196663.83,36.9,2934831.6,54655.93,11,406094.83,7.1,600023.4,2,255714,3860751.4,14,527583.12,7.1,600023.4,2,255714,5244071.92,464855.93
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00084,Barrett Elementary,510027000084,No,4342370.12,37.1,2872229.9,42974.22,13,493531.72,7.5,608348.5,3,368260,4356006.9,27.5,961708.66,7.5,608348.5,3,368260,6294324.06,1077574.22
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00087,Drew Model Elementary,510027000087,No,5313045.55,46.2,3567701.4,87495.74,24,849589.15,7.5,639957,2,255798,4622777.4,37.5,1296560.29,7.5,639957,2,255798,6815092.69,1116995.74
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00090,Francis Scott Key Elementary,510027000090,No,4713245.09,45.3,3598315,42405.92,13,508908.59,3.5,357760.5,2,248261,4684007,15.5,608740.41,3.5,357760.5,2,248261,5898768.91,452605.92
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00092,Glebe Elementary,510027000092,No,3770782.99,35,2827533,43888.78,7.5,285989.99,4.5,383977,2,273283,3636486,11.5,422872.12,4.5,383977,2,273283,4716618.12,246888.78
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00093,Carlin Springs Elementary,510027000093,No,4565783.42,41.1,3199486.3,98384.3,12,447098.72,8.2,702757.4,2,216441,4480407,24,883414.6,8.2,702757.4,2,216441,6283020,924884.3
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00094,Henry Elementary,510027000094,No,3690818.29,36.8,2704745.1,67631.41,13,464810.79,4.4,418534.4,1,102728,4293320.1,31,1069843.68,4.4,418534.4,1,102728,5884426.18,477831.41
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00097,Jamestown Elementary,510027000097,No,4122709.68,39.6,3089401.9,39977.8,8,289154.78,4.5,452091,2,292062,3991492.9,14,478043.48,4.5,452091,2,292062,5213689.38,659277.8
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00098,Jefferson Middle,510027000098,No,7342343.3,86.5,5522252.4,74358.37,5,245130.4,10.5,892760.5,5,682200,7355059.4,19,738368.77,10.5,892760.5,5,682200,9668388.67,983558.37
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00099,Kenmore Middle,510027000099,No,7064370.3,61.5,5485145.5,59641.87,4,184892.8,9.1,863987,4,530345,7091606.5,19,705267.05,9.1,863987,4,530345,9191205.55,665841.87
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00100,Long Branch Elementary,510027000100,No,3603162.93,38,2748788,34261.2,6,232742.93,4.2,335785,2,285847,3517983,13,470208.62,4,335785,2,285847,4609823.62,237261.2
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00101,McKinley Elementary,510027000101,No,4203446.02,42.5,3088775,69318.82,10,398191.42,5.6,431112.6,2,285367,3857108.6,14.5,538589.15,5.6,431112.6,2,285367,5112177.35,896718.82
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00102,Nottingham Elementary,510027000102,No,3069513.52,26.6,2110367.4,31135.67,5,192836.32,5.2,488215.8,2,278094,2897515.4,7,266218.86,5.2,488215.8,2,278094,3930044.06,234135.67
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00103,Oakridge Elementary,510027000103,No,4970510.91,50.6,3794198.3,55245.83,9.5,323104.01,6.8,520332.6,3,332876,4556914.3,15,500638.07,6.8,520332.6,3,332876,5910760.97,672645.83
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00104,Arlington Traditional,510027000104,No,3450100.75,32,2543213,30270.21,5,187409.75,4.8,426358,2,293120,3414336.1,10,378445.21,4.8,426358,2,293120,4512259.31,233270.21
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00107,Swanson Middle,510027000107,No,7196332.5,83.7,5321045.4,48878,1.5,61719.6,14.5,1232977.5,5,580590,7050357.4,13.5,482308.47,14.5,1232977.5,5,580590,9346233.37,1261078
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00108,Taylor Elementary,510027000108,No,4019612.2,42,3116915,78960.34,5.5,198210.7,4.6,422936.5,2,281550,4127285.5,14,455245.94,4.6,422936.5,2,281550,5287017.94,281960.34
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00109,Technical Education & Career Center,510027000109,No,5465115.32,44.56,3818562.12,230731.38,20,525479.2,8,772215,3,348859,5115550.12,20,787488.64,8,772215,3,348859,7024112.76,833731.38
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00110,Tuckahoe Elementary,510027000110,No,3273584.83,33.8,2503278.2,30693.53,5.5,227651.23,3.2,273992.4,2,268663,3103246.2,10.5,419851.7,3.2,273992.4,2,268663,4065753.3,233693.53
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00111,Wakefield High,510027000111,No,13633191.82,122.8,10592745.8,117882.46,16,759971.82,17.2,1410512.2,7,869962,13556205.6,38,1542684.11,17.2,1410512.2,7,869962,17379363.91,1730082.46
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00112,Washington-Lee High,510027000112,No,14765574.91,142.4,11910214,215974.65,13.6,618323.81,16.9,1251230.8,8.1,985806.3,13785247,34.1,1400845.17,16.9,1251230.8,8.1,985806.3,17423129.27,1425174.65
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00113,Williamsburg Middle,510027000113,No,8226705.9,81.3,6513390.3,47944.89,1.5,55297.6,11.5,1083370,5,574648,7841512.3,9,350805.91,11.5,1083370,5,574648,9850336.21,654144.89
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00115,Yorktown High,510027000115,No,11371463.6,105.2,8953706,295353.04,7,335844,13.6,1134933.6,7,946980,10778529,22.5,893553.09,13.6,1134933.6,7,946980,13753995.69,15047853.04
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00752,Gunston Middle,510027000752,No,6935101.6,66.3,5269881.4,52322.6,4,171851.2,12,936431,5,556938,6311412.8,13,530066.22,12,936431,5,556938,8334848.02,658322.6
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,01067,Arlington Science Focus School,510027001067,No,3654018.19,37.5,2475309,47829.85,8.5,313961.69,6.75,575550.5,2,289197,3207790.5,10.5,399805.91,6.75,575550.5,2,289197,4472343.91,661029.85
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,01900,Hoffman-Boston Elementary,510027001900,No,4146810.24,37.4,2863217.2,43507.81,9,332003.54,8,666222.5,2,285367,4287562.7,29,996792.28,8,666222.5,2,285367,6235944.48,875207.81
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,01940,Campbell Elementary,510027001940,No,3109198.67,27.9,2110482.1,89210.59,10,395251.57,4,332083,2,271382,3056484.1,19.5,766870.31,4,332083,2,271382,4426819.41,1122910.59
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,02331,Stratford Program,510027002331,No,606755.2,2.9,194516.6,5206.95,5,222421.6,0.5,36711,1,153106,777054.2,21,786247.17,0.5,36711,1,153106,1753118.37,706206.95
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,02404,Claremont Immersion,510027002404,No,4490301.88,46.6,3575854.6,59298.3,8.5,312434.28,3.5,347335,2,254678,4201089.6,11.5,438032.83,3.5,347335,2,254678,5241135.43,469498.3
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,02659,HB Woodlawn Secondary Program,510027002659,No,4089449.26,41.89,3548839.06,36760.27,0.5,24920.4,1.8,171622.8,3,344067,4366437.86,4.5,156867.6,1.8,171622.8,3,344067,5038995.26,1545760.27
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,02860,New Directions Alternative H.S. Program,510027002860,No,624408.8,4.2,398107.8,3529.4,0,NA,1,100113,1,126188,398107.8,0,0,1,100113,1,126188,624408.8,3529.4
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,02875,Arlington Community High,510027002875,No,1846727,13.6,1319414.6,63588.51,2,83858.4,2,174823,2,268631,1422032.6,2,83858.4,2,174823,2,268631,1949345,63588.51
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,02944,Langston High Continuation Program,510027002944,No,1044394.3,7.9,666180.7,8355.14,2,94680.8,1.7,137628.8,1,145904,768798.7,2,94680.8,1.7,137628.8,1,145904,1147012.3,8355.14
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,03006,Discovery Elementary,510027003006,No,3184245.79,34.9,2400311.6,41773.16,6,188970.19,4,330855,2,264109,3081701.1,11.5,359114.01,4,330855,2,264109,4035779.11,661073.16
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,99999,REED PRE-SCHOOL,510027099999,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113611,11,455257.11,2,176040,1,102618,847526.11,205337.01
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00117,Buffalo Gap High,510030000117,No,2655406,42.33,2114514,45305.64,1,16798,9,270878,3,253216,2209798,2,32947,9,270878,3,253216,2766839,45305.64
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00118,Cassell Elementary,510030000118,No,2939116,46,2346118,25644.51,13,215792,8,205971,2,171235,2650107,13,215792,8,205971,2,171235,3243105,25644.51
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00119,Churchville Elementary,510030000119,No,1727474,28,1385437,10698.72,8,107000,5,155732,1,79305,1489621,7,107000,5,155732,1,79305,1831658,10698.72
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00120,Craigsville Elementary,510030000120,No,1064829,16,768109,7284.13,8,116782,4,107666,1,72272,822181,8,116782,4,107666,1,72272,1118901,7284.13
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00124,Fort Defiance High,510030000124,No,3788969,61,3163502,54774.33,2,28368,11,262468,4,334631,3212287,3,41640,11,262468,4,334631,3851026,54774.33
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00127,North River Elementary,510030000127,No,1591726,27,1295045,10798.26,6,88844,4,122655,1,85182,1348112,6,88844,4,122655,1,85182,1644793,10798.26
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00128,Riverheads Elementary,510030000128,No,2788824,46,2154409,25251.79,19,309449,7,183187,2,141779,2388943,20,330659,7,183187,2,141779,3044568,25251.79
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00129,Riverheads High,510030000129,No,2508215,39,1978010,48552.64,1,14769,9,261085,3,254351,2039729,1,14769,9,261085,3,254351,2569934,48552.64
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00130,Stuarts Draft Middle,510030000130,No,2646824,41.5,2146683,48232.32,9,136523,8,208070,2,155548,2266063,9,136523,8,208070,2,155548,2766204,48232.32
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00131,Stuarts Draft Elementary,510030000131,No,2733670,44,2160027,22344.22,17,254885,6,173772,2,144986,2369491,18,267473,6,173772,2,144986,2955722,22344.22
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00132,Stuarts Draft High,510030000132,No,3432095,55,2757386,51162.17,4,68919,11,282687,4,323103,2861426,5,83557,11,282687,4,323103,3550773,51162.17
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00137,Wilson Elementary,510030000137,No,2902149,48,2260968,25409.81,15,245299,8,233937,2,161945,2476802,15,245299,8,233937,2,161945,3117983,25409.81
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00138,Wilson Memorial High,510030000138,No,3600213,57,2867152,49789.69,7,110010,11,290310,4,332741,2964795,9,141956,11,290310,4,332741,3729802,49789.69
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,01080,Edward G. Clymore Elementary,510030001080,No,3306932,53.5,2564184,28495.04,21,334693,7,185625,3,222430,2822814,21,334693,7,185625,3,222430,3565562,28495.04
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,01830,S. Gordon Stewart Middle,510030001830,No,2602911,43,2178633,51783.17,3,49379,8,219351,2,155548,2273531,4,62219,8,219351,2,155548,2710649,51783.17
